ticker,ticker_fullwidth,company_name,variants,sector17_code,sector17,company_name_variants,product_names
23790,２３７９０,ディップ,ディップ / バイトル / はたらこねっと / バイトルPRO / ディップAI / ディップソリューション / ディップキャリア / ディップリサーチ,10.0,情報通信・サービスその他,,
23840,２３８４０,ＳＢＳホールディングス,ＳＢＳホールディングス / ＳＢＳグループ / ＳＢＳロジコム / ＳＢＳトランスポート / ＳＢＳフレイトサービス / ＳＢＳゼンツウ / ＳＢＳリコーロジスティクス / ＳＢＳサポートログ / ＳＢＳスタッフ / ＳＢＳ / ＳＢＳHD,12.0,運輸・物流,,
23890,２３８９０,デジタルホールディングス,デジタル / デジタルHD,10.0,情報通信・サービスその他,,
23950,２３９５０,新日本科学,新日本科学 / 新日科 / SNBL / サイエンス / CROサービス / トキシコロジー / バイオアナリシス / 医薬品開発 / 動物実験,10.0,情報通信・サービスその他,,
24130,２４１３０,エムスリー,エムスリー / m3 / 2413 / M3 CARE NETWORK / QOLサーベイ / M3 Career / AskDoctors / M3.com / MR君 / 医療従事者向け情報サービス,10.0,情報通信・サービスその他,,
24290,２４２９０,ワールドホールディングス,ワールドホールディングス / ワールドHD / ワールド / WORLD / WHD / ワールドホールディングスグループ / ワールドホールディングス株式会社 / ワールドホールディングス株,10.0,情報通信・サービスその他,,
24320,２４３２０,ディー・エヌ・エー,ディー・エヌ・エー / DeNA / Mobage / モバゲー / 横浜DeNAベイスターズ / ベイスターズ / DeNAトラベル / Anyca / MyCODE,10.0,情報通信・サービスその他,,
24330,２４３３０,博報堂ＤＹホールディングス,博報堂ＤＹホールディングス / 博報堂 / 博報堂DY / 博報堂DYHD / HAKUHODO / HAKUHODO DY / HAKUHODO DY HOLDINGS / 博報堂DYグループ / 博報堂ブランド / 博報堂ＤＹ / 博報堂ＤＹHD,10.0,情報通信・サービスその他,,
24400,２４４００,ぐるなび,ぐるなび / ぐるなびレストラン / GURUNAVI / ぐるなびデリバリー / ぐるなびウエディング / ぐるなび海外 / ぐるなびギフトカード / ぐるなびプレミアム / ぐるなび会員サービス,10.0,情報通信・サービスその他,,
24450,２４４５０,タカミヤ,,10.0,情報通信・サービスその他,,
24610,２４６１０,ファンコミュニケーションズ,ファンコミュニケーションズ / A8.net / nend / adcrops / nex8 / A8フェスティバル / A8キャンパス / A8セルフバック,10.0,情報通信・サービスその他,,
24620,２４６２０,ライク,ライク / LIKE / ライクキッズ / ライクスタッフィング / ライクキャリア / ライクIT / ライクアカデミー / ライクライフ / ライクメディカル,10.0,情報通信・サービスその他,,
24710,２４７１０,エスプール,,10.0,情報通信・サービスその他,,
24750,２４７５０,ＷＤＢホールディングス,ＷＤＢ / ＷＤＢHD,10.0,情報通信・サービスその他,,
24770,２４７７０,手間いらず,手間いらず / TEMA / 手間いらず.NET / 手間いらず.com / 手間いらずPro / 手間いらずBiz / 手間いらずLite / 手間いらずクラウド / 手間いらず予約システム,10.0,情報通信・サービスその他,,
24890,２４８９０,アドウェイズ,アドウェイズ / ADWAYS / アドウェイズ株式会社 / ADWAYS INC. / PartyTrack / AppDriver / Smart-C / AppBroadCast / JANet,10.0,情報通信・サービスその他,,
24910,２４９１０,バリューコマース,バリューコマース / VC / バリュコマ / バリュコ / バリュー / バリュ / バリューコマース株式会社 / バリューコマースアフィリエイト / バリューコマースマーケティング,10.0,情報通信・サービスその他,,
24920,２４９２０,インフォマート,,10.0,情報通信・サービスその他,,
25010,２５０１０,サッポロホールディングス,サッポロホールディングス / サッポロビール / 黒ラベル / ヱビス / サッポロラガー / サッポロクラシック / サッポロプレミアム / ポッカサッポロ / サッポロライオン / サッポロ / サッポロHD,1.0,食品,,
25020,２５０２０,アサヒグループホールディングス,アサヒビール / アサヒ飲料 / スーパードライ / クリアアサヒ / ウィルキンソン / カルピス / 三ツ矢サイダー / アサヒグループホールディングス / アサヒグループ / アサヒグループHD,1.0,食品,,
25030,２５０３０,キリンホールディングス,キリンホールディングス / キリンビール / 一番搾り / キリンラガー / キリンレモン / 麒麟 / キリン氷結 / キリンファイア / キリン午後の紅茶 / キリン / キリンHD,1.0,食品,,
250A0,２５０A０,シマダヤ,シマダヤ食品 / シマダヤラーメン / シマダヤうどん / シマダヤそば / シマダヤ冷凍食品 / シマダヤ,1.0,食品,,
25310,２５３１０,宝ホールディングス,宝ホールディングス / 宝酒造 / タカラ / 焼酎ハイボール / タカラ缶チューハイ / タカラ焼酎 / タカラレジェンド / タカラバンブー / 宝 / 宝HD,1.0,食品,,
25330,２５３３０,オエノンホールディングス,オエノンホールディングス / 福徳長酒類 / 大関 / 白鶴 / 菊正宗 / 月桂冠 / 黄桜 / 日本盛 / オエノン / オエノンHD,1.0,食品,,
25400,２５４００,養命酒製造,養命酒製造 / 養命酒 / 養命酒製造株式会社 / Yomeishu / 薬用養命酒 / 養命酒製造（株） / 養命酒製造株式会社（25400） / 養命酒製造（証券コード: 25400） / 養命酒製造（株）（25400）,1.0,食品,,
256A0,２５６A０,飛島ホールディングス,飛島 / 飛島HD,3.0,建設・資材,,
25790,２５７９０,コカ・コーラ　ボトラーズジャパンホールディングス,コカ・コーラ ボトラーズジャパンホールディングス / コカ・コーラ / ジョージア / 綾鷹 / い・ろ・は・す / ファンタ / アクエリアス / スプライト / ミニッツメイド / コカ・コーラ　ボトラーズジャパン / コカ・コーラ　ボトラーズジャパンHD,1.0,食品,,
25850,２５８５０,ライフドリンク　カンパニー,ライフドリンク カンパニー / ライフドリンク / LDC / ライフウォーター / ドリンクカンパニー / LDCウォーター / ライフドリンク製品 / ライフドリンクブランド,1.0,食品,,
25870,２５８７０,サントリー食品インターナショナル,サントリー食品インターナショナル / サントリー / BOSS / 伊右衛門 / サントリー天然水 / C.C.レモン / ペプシ / オランジーナ / リプトン,1.0,食品,,
25900,２５９００,ダイドーグループホールディングス,ダイドー / ダイドードリンコ / DyDo / ダイドーブレンド / ミスティオ / ダイドーグループ / ダイドーコーヒー / ダイドー自販機 / ダイドーグループHD,1.0,食品,,
25930,２５９３０,伊藤園,伊藤園 / お〜いお茶 / 健康ミネラルむぎ茶 / TULLY'S COFFEE / TEAS' TEA / Relaxジャスミンティー / ビタミン野菜 / 充実野菜 / 毎日1杯の青汁,1.0,食品,,
25940,２５９４０,キーコーヒー,キーコーヒー / KEY COFFEE / ドリップオン / スペシャルブレンド / トアルコ トラジャ / グランドテイスト / カフェオレベース / インスタントコーヒー / コーヒーバッグ,1.0,食品,,
26020,２６０２０,日清オイリオグループ,日清オイリオグループ / 日清オイリオ / ボスコ / ヘルシーリセッタ / 日清キャノーラ油 / 日清サラダ油 / 日清オリーブオイル / 日清べに花油 / 日清マヨドレ / 日清オイリオG,1.0,食品,,
26070,２６０７０,不二製油グループ本社,不二製油グループ本社 / 不二製油 / FUJI OIL / フジオイルグループ / フジオイルホールディングス / フジオイルブランド / ソヤファーム / リッチェル,1.0,食品,,
26130,２６１３０,Ｊ−オイルミルズ,Ｊ−オイルミルズ / AJINOMOTO OIL MILLS / J-オイル / J-オイルミルズ / AJINOMOTO OIL / かどや製油 / かどや / J-オイル製品,1.0,食品,,
262A0,２６２A０,インターメスティック,,14.0,小売,,
26590,２６５９０,サンエー,サンエー / サンエースーパー / サンエーマート / サンエー食品館 / サンエーショッピングタウン / サンエー衣料館 / サンエードラッグ / サンエー電器 / サンエーギフトカード,14.0,小売,,
26640,２６６４０,カワチ薬品,カワチ薬品 / カワチ / Kawachi / Kawachi Pharmacy / カワチドラッグ / カワチ薬局 / カワチグループ / カワチポイントカード / カワチオンラインショップ,14.0,小売,,
26700,２６７００,エービーシー・マート,エービーシー・マート / ABCマート / ABC MART / ホーキンス / バンズ / ノースフェイス / ニューバランス / アディダス,14.0,小売,,
26740,２６７４０,ハードオフコーポレーション,ハードオフコーポレーション / リカーオフ / ホビーオフ / ハードオフネットモール,14.0,小売,,
26760,２６７６０,高千穂交易,,13.0,商社・卸売,,
26780,２６７８０,アスクル,アスクル / ASKUL / LOHACO / アスクルカタログ / アスクルダイレクト / アスクルオンラインショップ / アスクルサービス / アスクルオフィス用品 / アスクル配送,14.0,小売,,
26810,２６８１０,ゲオホールディングス,ゲオ / ゲオホールディングス / GEOモバイル / GEOショップ / GEOレンタル / GEOオンライン / GEOセール / GEOマーケット / ゲオHD,14.0,小売,,
26850,２６８５０,アダストリア,アダストリア / グローバルワーク / ニコアンド / ローリーズファーム / スタディオクリップ / ジーナシス / レプシィム / バビロン / アパートバイローリーズ / ヘザー,14.0,小売,,
268A0,２６８A０,リガク・ホールディングス,リガク・ / リガク・HD,9.0,電機・精密,,
26920,２６９２０,伊藤忠食品,伊藤忠食品 / 伊藤忠フーズ / ITOCHU Foods / CF / 伊藤忠グループ / 伊藤忠食品株式会社 / 伊藤忠食品ブランド,13.0,商社・卸売,,
26950,２６９５０,くら寿司,くら寿司 / くら / Kura Sushi / 無添くら寿司 / くらランチ / くらポン / くら寿司アプリ / くら寿司モバイルオーダー / くら寿司デリバリー,14.0,小売,,
26980,２６９８０,キャンドゥ,キャンドゥ / Can★Do / キャンドゥ100円ショップ / キャンドゥストア / キャンドゥプラス / CanDo / キャンドゥオンラインショップ / キャンドゥセレクト / キャンドゥコスメ,14.0,小売,,
27260,２７２６０,パルグループホールディングス,パルグループホールディングス / PAL GROUP / 3COINS / CIAOPANIC / mysty woman / KASTANE / WHO'S WHO gallery / PAL CLOSET / GALLARDAGALANTE / パルグループ / パルグループHD,14.0,小売,,
27300,２７３００,エディオン,エディオン / エディオンネットショップ / エディオンカード / エディオンポイント / エディオンアプリ / エディオンモバイル / エディオン電気 / エディオンウォーター / エディオンリフォーム,14.0,小売,,
27330,２７３３０,あらた,,13.0,商社・卸売,,
27340,２７３４０,サーラコーポレーション,,14.0,小売,,
