ticker,ticker_fullwidth,company_name,variants
25330,２５３３０,オエノンホールディングス,オエノンホールディングス / 福徳長酒類 / 大関 / 白鶴 / 菊正宗 / 月桂冠 / 黄桜 / 日本盛 / オエノン / オエノンHD
25400,２５４００,養命酒製造,養命酒製造 / 養命酒 / 養命酒製造株式会社 / Yomeishu / 薬用養命酒 / 養命酒製造（株） / 養命酒製造株式会社（25400） / 養命酒製造（証券コード: 25400） / 養命酒製造（株）（25400）
256A0,２５６A０,飛島ホールディングス,飛島 / 飛島HD
25790,２５７９０,コカ・コーラ　ボトラーズジャパンホールディングス,コカ・コーラ ボトラーズジャパンホールディングス / コカ・コーラ / ジョージア / 綾鷹 / い・ろ・は・す / ファンタ / アクエリアス / スプライト / ミニッツメイド / コカ・コーラ　ボトラーズジャパン / コカ・コーラ　ボトラーズジャパンHD
25850,２５８５０,ライフドリンク　カンパニー,ライフドリンク カンパニー / ライフドリンク / LDC / ライフウォーター / ドリンクカンパニー / LDCウォーター / ライフドリンク製品 / ライフドリンクブランド
25870,２５８７０,サントリー食品インターナショナル,サントリー食品インターナショナル / サントリー / BOSS / 伊右衛門 / サントリー天然水 / C.C.レモン / ペプシ / オランジーナ / リプトン
25900,２５９００,ダイドーグループホールディングス,ダイドー / ダイドードリンコ / DyDo / ダイドーブレンド / ミスティオ / ダイドーグループ / ダイドーコーヒー / ダイドー自販機 / ダイドーグループHD
25930,２５９３０,伊藤園,伊藤園 / お〜いお茶 / 健康ミネラルむぎ茶 / TULLY'S COFFEE / TEAS' TEA / Relaxジャスミンティー / ビタミン野菜 / 充実野菜 / 毎日1杯の青汁
25940,２５９４０,キーコーヒー,キーコーヒー / KEY COFFEE / ドリップオン / スペシャルブレンド / トアルコ トラジャ / グランドテイスト / カフェオレベース / インスタントコーヒー / コーヒーバッグ
26020,２６０２０,日清オイリオグループ,日清オイリオグループ / 日清オイリオ / ボスコ / ヘルシーリセッタ / 日清キャノーラ油 / 日清サラダ油 / 日清オリーブオイル / 日清べに花油 / 日清マヨドレ / 日清オイリオG
26070,２６０７０,不二製油グループ本社,不二製油グループ本社 / 不二製油 / FUJI OIL / フジオイルグループ / フジオイルホールディングス / フジオイルブランド / ソヤファーム / リッチェル
26130,２６１３０,Ｊ−オイルミルズ,Ｊ−オイルミルズ / AJINOMOTO OIL MILLS / J-オイル / J-オイルミルズ / AJINOMOTO OIL / かどや製油 / かどや / J-オイル製品
262A0,２６２A０,インターメスティック,
26590,２６５９０,サンエー,サンエー / サンエースーパー / サンエーマート / サンエー食品館 / サンエーショッピングタウン / サンエー衣料館 / サンエードラッグ / サンエー電器 / サンエーギフトカード
26640,２６６４０,カワチ薬品,カワチ薬品 / カワチ / Kawachi / Kawachi Pharmacy / カワチドラッグ / カワチ薬局 / カワチグループ / カワチポイントカード / カワチオンラインショップ
26700,２６７００,エービーシー・マート,エービーシー・マート / ABCマート / ABC MART / ホーキンス / バンズ / ノースフェイス / ニューバランス / アディダス
26740,２６７４０,ハードオフコーポレーション,ハードオフコーポレーション / リカーオフ / ホビーオフ / ハードオフネットモール
26760,２６７６０,高千穂交易,
26780,２６７８０,アスクル,アスクル / ASKUL / LOHACO / アスクルカタログ / アスクルダイレクト / アスクルオンラインショップ / アスクルサービス / アスクルオフィス用品 / アスクル配送
26810,２６８１０,ゲオホールディングス,ゲオ / ゲオホールディングス / GEOモバイル / GEOショップ / GEOレンタル / GEOオンライン / GEOセール / GEOマーケット / ゲオHD
26850,２６８５０,アダストリア,アダストリア / グローバルワーク / ニコアンド / ローリーズファーム / スタディオクリップ / ジーナシス / レプシィム / バビロン / アパートバイローリーズ / ヘザー
268A0,２６８A０,リガク・ホールディングス,リガク・ / リガク・HD
26920,２６９２０,伊藤忠食品,伊藤忠食品 / 伊藤忠フーズ / ITOCHU Foods / CF / 伊藤忠グループ / 伊藤忠食品株式会社 / 伊藤忠食品ブランド
26950,２６９５０,くら寿司,くら寿司 / くら / Kura Sushi / 無添くら寿司 / くらランチ / くらポン / くら寿司アプリ / くら寿司モバイルオーダー / くら寿司デリバリー
26980,２６９８０,キャンドゥ,キャンドゥ / Can★Do / キャンドゥ100円ショップ / キャンドゥストア / キャンドゥプラス / CanDo / キャンドゥオンラインショップ / キャンドゥセレクト / キャンドゥコスメ
27260,２７２６０,パルグループホールディングス,パルグループホールディングス / PAL GROUP / 3COINS / CIAOPANIC / mysty woman / KASTANE / WHO'S WHO gallery / PAL CLOSET / GALLARDAGALANTE / パルグループ / パルグループHD
27300,２７３００,エディオン,エディオン / エディオンネットショップ / エディオンカード / エディオンポイント / エディオンアプリ / エディオンモバイル / エディオン電気 / エディオンウォーター / エディオンリフォーム
27330,２７３３０,あらた,
27340,２７３４０,サーラコーポレーション,
27370,２７３７０,トーメンデバイス,
27420,２７４２０,ハローズ,
27490,２７４９０,ＪＰホールディングス,ＪＰ / ＪＰHD
27520,２７５２０,フジオフードグループ本社,フジオフードグループ本社 / フジオフード / まいどおおきに食堂 / 串家物語 / かっぽうぎ / つるまる / えびのや / さち福や / まいどおおきに
27530,２７５３０,あみやき亭,あみやき亭 / あみやき / 焼肉亭 / あみやきグループ / あみやきチェーン / あみやき亭ホールディングス / あみやき亭レストラン / あみやき亭メニュー / あみやき亭ランチ
27600,２７６００,東京エレクトロン　デバイス,東京エレクトロン デバイス / TED / 東京エレデバ / TEDネットワーク / TEDソリューション / TEDサポート / TEDプロダクト / TEDサービス / TEDテクノロジー
27670,２７６７０,円谷フィールズホールディングス,円谷フィールズホールディングス / 円谷プロ / ウルトラマン / フィールズ / 円谷 / 円谷プロダクション / ウルトラシリーズ / 円谷HD / 円谷ホールディングス / 円谷フィールズ / 円谷フィールズHD
27680,２７６８０,双日,双日 / 2768 / 双日株式会社 / Sojitz / Sojitz Pla-Net / Sojitz Machinery / Sojitz Logistics / Sojitz Aerospace / Sojitz Foods / Sojitz Infinity
27840,２７８４０,アルフレッサ　ホールディングス,アルフレッサHD / アルフレッサホールディングス / アルフレッサグループ / アルフレッサファーマ / アルフレッサメディカルサービス / アルフレッサヘルスケア / アルフレッサ物流 / アルフレッサファーマシー / アルフレッサ　 / アルフレッサ　HD
27910,２７９１０,大黒天物産,
27920,２７９２０,ハニーズホールディングス,ハニーズホールディングス / ハニーズ / HONEYS / GLACIER / CINEMA CLUB / COLZA / VIE RICHE / C･O･L･Z･A / ハニーズクラブカード / ハニーズHD
28010,２８０１０,キッコーマン,キッコーマン / キッコーマンしょうゆ / デルモンテ / 万上 / マンズワイン / いつでも新鮮 / うちのごはん / しぼりたて生しょうゆ / だしわりぽん酢
28020,２８０２０,味の素,味の素 / アミノバイタル / クノール / Cook Do / パルスイート / HON-DASHI / JINO / Glyna
28040,２８０４０,ブルドックソース,ブルドックソース / ブルドック / ブルドックソース株式会社 / 中濃ソース / ウスターソース / とんかつソース / お好みソース / たこ焼きソース / ブルドックブランド
28090,２８０９０,キユーピー,キユーピー / アヲハタ / ディフェ / キユーピー3分クッキング / キユーピーコーワ / キユーピーハーフ / キユーピードレッシング
28100,２８１００,ハウス食品グループ本社,ハウス食品グループ本社 / ハウス食品 / バーモントカレー / こくまろカレー / フルーチェ / ウコンの力 / うまかっちゃん / カレーマルシェ / プライムバーモント
28110,２８１１０,カゴメ,カゴメ / トマトジュース / 野菜生活 / ケチャップ / 野菜一日これ一本 / トマトケチャップ / 野菜ジュース / カゴメトマト / カゴメソース
28150,２８１５０,アリアケジャパン,アリアケジャパン / アリアケ / アリアケスープ / アリアケだし / アリアケ調味料 / アリアケ食品 / アリアケブランド / アリアケ製品 / アリアケフード
28190,２８１９０,エバラ食品工業,エバラ食品工業 / エバラ / 黄金の味 / 焼肉のたれ / すき焼のたれ / しゃぶしゃぶごまだれ / 浅漬けの素 / キムチ鍋の素 / プチッと鍋 / エバラ食品
285A0,２８５A０,キオクシアホールディングス,キオクシアホールディングス / キオクシア / Kioxia / BiCS FLASH / XGシリーズ / BGシリーズ / EXCERIA / UFS / SSD / キオクシアHD
28710,２８７１０,ニチレイ,ニチレイ / ニチレイフーズ / アセロラドリンク / 本格炒め炒飯 / 氷温熟成 / レディミール / ニチレイロジグループ / ニチレイアグリ / ニチレイバイオサイエンス
28740,２８７４０,横浜冷凍,横浜冷凍 / 2874 / ヨコレイ / YRF / 横冷 / 横浜冷凍株式会社 / 横浜冷凍グループ / 横浜冷凍物流 / 横浜冷凍食品 / 横浜冷凍ストレージ
28750,２８７５０,東洋水産,東洋水産 / マルちゃん / 赤いきつね / 緑のたぬき / ごつ盛り / 麺づくり / 昔ながらの中華そば / でかまる / ホットヌードル
28820,２８８２０,イートアンドホールディングス,イートアンドホールディングス / 大阪王将 / 羽根つき餃子 / ぷるもち水餃子 / 大阪王将羽根つき餃子 / 大阪王将ぷるもち水餃子 / 大阪王将冷凍食品 / 大阪王将ラーメン / 大阪王将炒飯 / イートアンド / イートアンドHD
