ticker,ticker_fullwidth,company_name,sector17,company_name_variants,product_names,gpt_raw_outputs
18790,１８７９０,新日本建設,建設・資材,新日本,,"[""申し訳ありませんが、「新日本建設」（証券コード: 18790）に関する具体的な略称やブランド名の情報は私のデータベースには含まれていないようです。一般的に、企業の略称やブランド名は公式ウェブサイトや金融ニュース、企業のプレスリリースなどで確認することができます。"", ""申し訳ありませんが、「新日本建設」（証券コード: 18790）に関する具体的な略称やブランド名についての情報は持ち合わせていません。一般的には、企業の略称やブランド名は公式ウェブサイトや投資家向け資料、SNSなどで確認することができます。"", ""申し訳ありませんが、「新日本建設」（証券コード: 18790）に関する具体的な略称やブランド名、製品名についての情報は持ち合わせていません。一般的に企業の略称やブランド名は、業界やメディアでの使用頻度によって異なることがあります。具体的な情報を得るには、企業の公式ウェブサイトや金融ニュースサイトを参照することをお勧めします。""]"
18820,１８８２０,東亜道路工業,建設・資材,東亜道路|東亜|TOA Road|TOA ROAD,スーパーアスコン|スーパーシール|スーパーコンクリート|スーパータフ|スーパーエポキシ,"[""会社名: 東亜道路, TOA Road, 東亜道路工業,\nブランド名: スーパーアスコン, スーパーコンクリート, スーパータフ, スーパーシール, スーパーエポキシ"", ""会社名: 東亜道路, 東亜, TOA ROAD, 東亜道路工業,\nブランド名: スーパーアスコン, スーパーアスファルト, スーパーサーモ, スーパーシール, スーパーエコタイト"", ""会社名: 東亜道路, 東亜, TDK, 東亜道路工業, 東亜道路工,\nブランド名: 特定のブランド名や製品名は確認できません。""]"
18840,１８８４０,日本道路,建設・資材,Nippon Road|日道路|JDR|NDR,なし,"[""会社名: 日本道路, Nippon Road,\nブランド名: なし"", ""申し訳ありませんが、「日本道路」（証券コード: 18840）に関する具体的な略称やブランド名の情報は私のデータベースには含まれていません。一般的に、企業の略称やブランド名は公式の情報源や業界内での通称に基づいています。具体的な情報を得るには、公式ウェブサイトや業界の資料を参照することをお勧めします。"", ""会社名: 日本道路, 日道路, JDR, Nippon Road, NDR,\nブランド名: 特に一般的なブランド名や製品名は確認できません。""]"
18850,１８８５０,東亜建設工業,建設・資材,東亜建設|TOA Corporation|東亜建|TOA,なし,"[""会社名: 東亜建設, TOA Corporation, 東亜建設工業,\nブランド名: 申し訳ありませんが、東亜建設工業の代表的なブランド名や製品名に関する具体的な情報は提供できません。"", ""申し訳ありませんが、「東亜建設工業」についての具体的な略称やブランド名のリストを提供することはできません。ただし、一般的に企業の略称やブランド名は、企業の公式ウェブサイトや投資家向け資料、またはSNSでのユーザーの投稿などで確認できることがあります。"", ""会社名: 東亜建設, 東亜建, TOA,\nブランド名: なし""]"
18870,１８８７０,日本国土開発,建設・資材,日国|JDC|日本国土|国土開発|日国開発,なし,"[""申し訳ありませんが、「日本国土開発」についての具体的な略称やブランド名の情報は持ち合わせていません。一般的には、企業の略称やブランド名は公式ウェブサイトやプレスリリースなどで確認することができます。"", ""申し訳ありませんが、「日本国土開発」（証券コード: 18870）についての具体的な略称やブランド名の情報は私のデータベースには含まれていません。一般的に、企業の略称やブランド名は公式な情報源や企業のウェブサイトで確認することができます。"", ""会社名: 日国, JDC, 日本国土, 国土開発, 日国開発,\nブランド名: なし""]"
18880,１８８８０,若築建設,建設・資材,若築|若築建|WAKACHIKU|WK建設,なし,"[""申し訳ありませんが、「若築建設」（証券コード: 18880）に関する具体的な略称やブランド名の情報は持ち合わせていません。一般的には、企業の略称やブランド名は公式ウェブサイトやプレスリリース、または業界の専門誌などで確認することができます。"", ""会社名: 若築, 若築建, WAKACHIKU, 若築建設,\nブランド名: ありません"", ""会社名: 若築, 若築建, WK建設,   \nブランド名: なし""]"
18900,１８９００,東洋建設,建設・資材,TOYO|東洋|東建|18900,情報が不足しているため、代表的なブランド名や製品名は特定できません。|該当なし|なし,"[""会社名: 東洋建設, TOYO Construction, 東洋, TOYO,\nブランド名: 情報が不足しているため、代表的なブランド名や製品名は特定できません。"", ""会社名: 東建, TOYO, 東洋建設, 東洋, 18900  \nブランド名: 該当なし"", ""会社名: 東洋建設, TOYO, 東建, 18900,\nブランド名: なし""]"
18930,１８９３０,五洋建設,建設・資材,五洋|五洋建|Penta-Ocean|Penta Ocean Construction|Penta-Ocean Construction Co.,該当なし|なし,"[""会社名: 五洋, 五洋建, Penta-Ocean, Penta Ocean Construction, Penta-Ocean Construction Co., Ltd.,\nブランド名: 該当なし"", ""会社名: 五洋, 五洋建, Penta-Ocean, Penta, 五洋建設,\nブランド名:"", ""会社名: 五洋, 五洋建, Penta-Ocean,\nブランド名: なし""]"
18980,１８９８０,世紀東急工業,建設・資材,世紀東急|STK|Seikitokyu Kogyo|世紀東急工,,"[""会社名: 世紀東急, STK, Seikitokyu Kogyo,\nブランド名:"", ""申し訳ありませんが、「世紀東急工業」についての具体的な略称やブランド名の情報は私のデータベースには含まれていないようです。そのため、SNSやトレーダー間での一般的な呼称や製品名を特定することはできません。一般的には、企業の公式ウェブサイトや業界のニュース、SNSの投稿などを確認することで、より正確な情報を得ることができるでしょう。"", ""会社名: 世紀東急, 世紀東急工, STK, 世紀東急工業, 18980,\nブランド名: 申し訳ありませんが、特定のブランド名や製品名の情報は見つかりませんでした。""]"
18990,１８９９０,福田組,建設・資材,Fukuda Corporation|Fukuda Gumi|福田|18990,該当なし|なし,"[""会社名: 福田組, Fukuda Corporation, Fukuda Gumi, Fukuda Construction, Fukuda Group  \nブランド名: 該当なし"", ""会社名: 福田組, Fukuda Corporation, 福田, 18990, Fukuda Gumi  \nブランド名: 該当なし"", ""会社名: 福田組, 福田, 18990,\nブランド名: なし""]"
19110,１９１１０,住友林業,建設・資材,Sumitomo Forestry|住林|林業|住友,MyForest|フォレストガーデン|Grand Life|BFシリーズ|Forestia,"[""会社名: Sumitomo Forestry, 住林,\nブランド名: MyForest, Grand Life, BFシリーズ, Forestia, Sumirin Housing"", ""会社名: 住林, Sumitomo Forestry, 住友林業,\nブランド名: MyForest, フォレストガーデン,"", ""会社名: 住林, 林業, Sumitomo Forestry, 住友, 19110  \nブランド名: フォレストメゾン, フォレストガーデン, フォレストスタイル, フォレストウッド, フォレストパネル""]"
19250,１９２５０,大和ハウス工業,建設・資材,大和ハウス|大和|ダイワハウス|DAIWA HOUSE,xevo|D-room|セジュール|プレミスト|ロイジェント,"[""会社名: 大和ハウス, 大和ハウス工業, Daiwa House, DHC, 大和\nブランド名: xevo, D's SMART, LIFULL HOME'S, D-room, D-PROJECT"", ""会社名: 大和ハウス, ダイワハウス, DAIWA HOUSE,\nブランド名: xevo, セジュール, プレミスト, D-room, ロイジェント"", ""会社名: 大和ハウス, 大和, ダイワハウス, DAIWA HOUSE, Dハウス,\nブランド名: xevo, セジュール, プレミスト, スマートハウス, ロイジェント,""]"
19260,１９２６０,ライト工業,建設・資材,ライト|Raito Kogyo|Raito Engineering|Raito,なし,"[""会社名: ライト工業, Raito Kogyo, Raito Engineering, Raito, ライト,\nブランド名: 特に代表的なブランド名や製品名は確認できません。"", ""会社名: ライト工業, ライト, Light Kogyo, Light Industry, 19260,\nブランド名: なし"", ""会社名: ライト工業, ライト,\nブランド名: なし""]"
19280,１９２８０,積水ハウス,建設・資材,積水|Sekisui House|SH|セキスイハウス|19280,ビエナ|フレキシア|シャーメゾン|グランツーユー|シャーウッド,"[""会社名: 積水, Sekisui House, SH,\nブランド名: シャーメゾン, グランツーユー, ビエナ, フレキシア, シャーウッド"", ""会社名: 積水, セキスイハウス, Sekisui House, SH,\nブランド名: シャーウッド, グリーンファースト, ビエナ, フレキシア, パルフェ"", ""会社名: 積水, セキスイハウス, SH, Sekisui House, 19280  \nブランド名: シャーメゾン, グランツーユー, ビエナ, フレキシア, セキスイファミエス""]"
19290,１９２９０,日特建設,建設・資材,日特|Nittoku Construction|Nittoku Kensetsu|Nittoku,該当なし|なし,"[""会社名: 日特建設, Nittoku Construction, Nittoku Kensetsu, Nittoku, 19290,\nブランド名: 該当なし"", ""会社名: 日特, 日特建, NTC, 日特建設,\nブランド名: ありません"", ""会社名: 日特建設, 日特,\nブランド名: なし""]"
