ticker,ticker_fullwidth,company_name,variants
22820,２２８２０,日本ハム,日本ハム / 22820 / 日ハム / シャウエッセン / 森の薫り / 彩りキッチン / 美ノ国 / アンティエ / 石窯工房 / チキチキボーン
22880,２２８８０,丸大食品,丸大食品 / 22880 / 丸大ハム / 燻製屋 / 煌彩 / うす塩仕立て / 旨味工房 / 丸大フーズ / 丸大 / 丸大食品グループ
22920,２２９２０,Ｓ　Ｆｏｏｄｓ,Ｓ　Ｆｏｏｄｓ / 22920 / エスフーズ / こてっちゃん / 牛匠 / ふらんす亭 / 焼肉一番 / こてっちゃん鍋 / こてっちゃん焼肉 / こてっちゃんホルモン
22940,２２９４０,柿安本店,柿安本店 / 22940 / 柿安 / 柿安ダイニング / 柿安精肉店 / 柿安料亭 / 柿安グルメフーズ / 柿安しぐれ煮 / 柿安牛めし / 柿安デリカ
22960,２２９６０,伊藤ハム米久ホールディングス,伊藤ハム米久ホールディングス / 22960 / 伊藤ハム / 米久 / アルトバイエルン / グランドアルトバイエルン / 朝のフレッシュ / ラ・ピッツァ / 美味安心 / 旨包ボリュームリッチ
23010,２３０１０,学情,学情 / 23010 / あさがくナビ / Re就活 / あさがくチャレンジ / あさがくインターンシップ / あさがく就職エージェント / あさがく転職エージェント / あさがくキャリア / あさがく就活イベント
23050,２３０５０,スタジオアリス,スタジオアリス / 23050 / スタアリ / アリス / スタジオアリス七五三 / スタジオアリスベビー / スタジオアリスフォト / アリスの写真館 / スタジオアリス成人式 / スタジオアリスフォトブック
23070,２３０７０,クロスキャット,クロスキャット / 23070 / クロス / クロキャ / CrossCat / CC / クロスキャット株式会社 / クロスキャット証券 / クロスキャット株 / クロスキャット製品
23170,２３１７０,システナ,システナ / 23170 / Systena / Systena Corporation / Systenaグループ / Systena製品 / Systenaサービス / Systenaソリューション / Systenaブランド / Systenaテクノロジー
23250,２３２５０,ＮＪＳ,申し訳ありませんが、具体的な企業の略称やニックネーム、製品名やブランド名についての情報を提供することはできません。ただし、一般的に企業の略称やニックネームは、企業名の一部や証券コードを基にしたものが多いです。例えば、「ＮＪＳ」であれば、「NJS」、「23250」などが考えられます。製品やブランド名については、企業の公式ウェブサイトやプレスリリースを確認することをお
23260,２３２６０,デジタルアーツ,デジタルアーツ / 23260 / i-FILTER / m-FILTER / FinalCode / ARS / D-SPA / DigitalArts@Cloud / i-フィルター / m-フィルター
23270,２３２７０,日鉄ソリューションズ,日鉄ソリューションズ / NTTソリューションズ / NS Solutions / NSSOL / NSソリューションズ / 日鉄ソリューションズ株式会社 / 23270 / NSフィールド / NSクラウド / NSセキュリティ
23310,２３３１０,綜合警備保障,ALSOK / 綜合警備保障 / 23310 / ホームセキュリティ / ALSOKガードマン / ALSOKホームセキュリティ / ALSOKマン / ALSOKシステム / ALSOKセキュリティ / ALSOKサービス
23350,２３３５０,キューブシステム,キューブシステム / 23350 / CUBE SYSTEM / キューブ / Cube / Cube System / キューブシステム株式会社 / Cubeシステム / Cubeシステム株式会社 / CUBE SYSTEM INC.
23370,２３３７０,いちご,いちご / 23370 / いちごグループ / Ichigo / いちごオフィス / いちごホテル / いちごリート / いちごエナジー / いちご不動産 / いちごアセット
23530,２３５３０,日本駐車場開発,日本駐車場開発 / 23530 / NPD / 日本駐車場 / 駐車場開発 / パーク24 / 駐車場ビジネス / 駐車場ソリューション / 日本パーキング / NPDグループ
23590,２３５９０,コア,申し訳ありませんが、「コア」（証券コード: 23590）に関する具体的な略称、ニックネーム、製品名やブランド名についての情報は持っていません。一般的に企業の略称やニックネームは、SNSや金融ニュースでの使用状況によって異なることがあります。具体的な情報は、最新の金融ニュースやSNSの投稿を確認することをお勧めします。
23710,２３７１０,カカクコム,カカクコム / 23710 / 価格.com / 食べログ / 価格ナビ / 価格比較 / カカク / kakaku.com / Tabelog / 価格情報
23720,２３７２０,アイロムグループ,アイロムグループ / 23720 / アイロム / IROM / IROMグループ / アイロムHD / アイロムホールディングス / アイロムバイオサイエンス / セルシード / アイロムCRO
23740,２３７４０,セントケア・ホールディング,セントケア・ホールディング / 23740 / セントケア / セントケアグループ / セントケアサービス / セントケアホーム / セントケア訪問介護 / セントケアデイサービス / セントケア福祉用具 / セントケアリハビリテーション
23780,２３７８０,ルネサンス,ルネサンス / 23780 / ルネ / Renaissance / ルネサンススポーツクラブ / ルネサンスジム / ルネサンスフィットネス / ルネサンスプール / ルネサンススタジオ / ルネサンスウェルネス
23790,２３７９０,ディップ,ディップ / 23790 / バイトル / はたらこねっと / バイトルNEXT / バイトルPRO / ディップAI / ディップソリューション / ディップキャリア / ディップリサーチ
23840,２３８４０,ＳＢＳホールディングス,ＳＢＳホールディングス / 23840 / ＳＢＳグループ / ＳＢＳロジコム / ＳＢＳトランスポート / ＳＢＳフレイトサービス / ＳＢＳゼンツウ / ＳＢＳリコーロジスティクス / ＳＢＳサポートログ / ＳＢＳスタッフ
23890,２３８９０,デジタルホールディングス,申し訳ありませんが、「デジタルホールディングス」（証券コード: 23890）に関する具体的な略称、ニックネーム、製品名やブランド名の情報は提供できません。一般的には、会社名や証券コードがそのまま使用されることが多いですが、詳細な情報は公式ウェブサイトや関連するニュースソースをご確認ください。
23950,２３９５０,新日本科学,新日本科学 / 23950 / 新日科 / SNBL / サイエンス / CROサービス / トキシコロジー / バイオアナリシス / 医薬品開発 / 動物実験
24130,２４１３０,エムスリー,エムスリー / m3 / 2413 / M3 CARE NETWORK / QOLサーベイ / M3 Career / AskDoctors / M3.com / MR君 / 医療従事者向け情報サービス
24290,２４２９０,ワールドホールディングス,ワールドホールディングス / 24290 / ワールドHD / ワールド / WORLD / WHD / ワールドグループ / ワールドホールディングスグループ / ワールドホールディングス株式会社 / ワールドホールディングス株
24320,２４３２０,ディー・エヌ・エー,ディー・エヌ・エー / DeNA / 24320 / Mobage / モバゲー / 横浜DeNAベイスターズ / ベイスターズ / DeNAトラベル / Anyca / MyCODE
24330,２４３３０,博報堂ＤＹホールディングス,博報堂ＤＹホールディングス / 24330 / 博報堂 / 博報堂DY / 博報堂DYHD / HAKUHODO / HAKUHODO DY / HAKUHODO DY HOLDINGS / 博報堂DYグループ / 博報堂ブランド
24400,２４４００,ぐるなび,ぐるなび / 24400 / ぐるなびレストラン / GURUNAVI / ぐるなびデリバリー / ぐるなびウエディング / ぐるなび海外 / ぐるなびギフトカード / ぐるなびプレミアム / ぐるなび会員サービス
24450,２４４５０,タカミヤ,申し訳ありませんが、「タカミヤ」（証券コード: 24450）に関する具体的な略称、ニックネーム、製品名やブランド名の情報は持ち合わせていません。一般的に企業の略称やニックネームは、SNSや金融ニュースで独自に使われることが多いため、具体的な情報はそれらのプラットフォームを直接確認することをお勧めします。
