ticker,ticker_fullwidth,company_name,variants,sector17_code,sector17,variants_cleaned
21090,２１０９０,ＤＭ三井製糖ホールディングス,ＤＭ三井製糖ホールディングス / 三井製糖 / スプーン印 / パールエース / 角砂糖 / グラニュー糖 / 三井糖 / 三井砂糖 / みついさとう / ＤＭ三井製糖 / ＤＭ三井製糖HD,1,食品,(ＤＭ三井製糖ホールディングス OR 三井製糖 OR スプーン印 OR パールエース OR 角砂糖 OR グラニュー糖 OR 三井糖 OR 三井砂糖 OR みついさとう OR ＤＭ三井製糖 OR ＤＭ三井製糖HD)
21170,２１１７０,ウェルネオシュガー,ウェルネオシュガー / ウェルシュガー / ネオシュガー / ウェルネオ / ウェルシュ / ネオシュ / ウェルネ / ウェル / ネオ,1,食品,(ウェルネオシュガー OR ウェルシュガー OR ネオシュガー OR ウェルネオ OR ウェルシュ OR ネオシュ OR ウェルネ OR ウェル OR ネオ)
21200,２１２００,ＬＩＦＵＬＬ,LIFULL / ライフル / HOME'S / LIFULL介護 / LIFULL引越し / LIFULL不動産 / LIFULL住まい / LIFULLインテリア,10,情報通信・サービスその他,(LIFULL OR ライフル OR HOME'S OR LIFULL介護 OR LIFULL引越し OR LIFULL不動産 OR LIFULL住まい OR LIFULLインテリア)
21210,２１２１０,ＭＩＸＩ,ミクシィ / mixi / モンスト / モンスターストライク / XFLAG / FamilyAlbum / モンパス / モンストスタジアム / モンストグランプリ,10,情報通信・サービスその他,(ミクシィ OR mixi OR モンスト OR モンスターストライク OR XFLAG OR FamilyAlbum OR モンパス OR モンストスタジアム OR モンストグランプリ)
21240,２１２４０,ジェイエイシーリクルートメント,ジェイエイシーリクルートメント / JACリクルートメント / JAC / JAC Recruitment / ジェイエイシー / JACジャパン / JACグループ / ジェイエイシー・ジャパン / JAC International,10,情報通信・サービスその他,(ジェイエイシーリクルートメント OR JACリクルートメント OR JAC OR Recruitment OR ジェイエイシー OR JACジャパン OR JACグループ OR ジャパン OR International)
21270,２１２７０,日本Ｍ＆Ａセンターホールディングス,日本M&Aセンターホールディングス / M&Aセンター / 日本M&A / JMAC / M&Aホールディングス / 日本M&Aセンターホールディングス株式会社 / M&Aセンターホールディングス / 日本M&Aセンター / M&AセンターHD / 日本Ｍ＆Ａセンター / 日本Ｍ＆ＡセンターHD,10,情報通信・サービスその他,(日本M&Aセンターホールディングス OR M&Aセンター OR 日本M&A OR JMAC OR M&Aホールディングス OR 日本M&Aセンターホールディングス株式会社 OR M&Aセンターホールディングス OR 日本M&Aセンター OR M&AセンターHD OR 日本Ｍ＆Ａセンター OR 日本Ｍ＆ＡセンターHD)
21300,２１３００,メンバーズ,,10,情報通信・サービスその他,
21460,２１４６０,ＵＴグループ,UTグループ / UTホールディングス / UTエンジニアリング / UTテクノロジー / UTコンストラクション / UTファクトリー / UTパートナーズ / UTキャリア / 証券コード21460 / ＵＴ / ＵＴG,10,情報通信・サービスその他,(UTグループ OR UTホールディングス OR UTエンジニアリング OR UTテクノロジー OR UTコンストラクション OR UTファクトリー OR UTパートナーズ OR UTキャリア OR ＵＴG) | (証券コード21460 OR ＵＴ)
21480,２１４８０,アイティメディア,アイティメディア / ITmedia / アイティメディア株式会社 / ITmedia News / ITmedia Mobile / ITmedia ビジネスオンライン / ITmedia エンタープライズ / ITmedia マーケティング / ねとらぼ,10,情報通信・サービスその他,(アイティメディア OR ITmedia OR アイティメディア株式会社 OR News OR Mobile OR ビジネスオンライン OR エンタープライズ OR マーケティング OR ねとらぼ)
21500,２１５００,ケアネット,ケアネット / ケアネット株式会社 / CareNet / CareNet.com / ケアネットニュース / ケアネットマガジン / ケアネットTV / ケアネットセミナー / ケアネットアカデミー,10,情報通信・サービスその他,(ケアネット OR ケアネット株式会社 OR CareNet OR CareNet.com OR ケアネットニュース OR ケアネットマガジン OR ケアネットTV OR ケアネットセミナー OR ケアネットアカデミー)
21530,２１５３０,Ｅ・Ｊホールディングス,Ｅ・Ｊ / Ｅ・ＪHD,10,情報通信・サービスその他,(ＪHD)
21540,２１５４０,オープンアップグループ,オープンアップ / オープンアップG,10,情報通信・サービスその他,(オープンアップ OR オープンアップG)
21570,２１５７０,コシダカホールディングス,コシダカホールディングス / カラオケまねきねこ / まねきねこ / ひとりカラオケ専門店ワンカラ / ワンカラ / コシダカ / コシダカHD / コシダカグループ / まねきねこアプリ,10,情報通信・サービスその他,(コシダカホールディングス OR カラオケまねきねこ OR まねきねこ OR ひとりカラオケ専門店ワンカラ OR ワンカラ OR コシダカ OR コシダカHD OR コシダカグループ OR まねきねこアプリ)
21680,２１６８０,パソナグループ,パソナ / パソナグループ / Pasona / Pasona Group / パソナキャリア / パソナテック / パソナフォーチュン / パソナHRソリューション / パソナアーバンファーム / パソナG,10,情報通信・サービスその他,(パソナ OR パソナグループ OR Pasona OR Group OR パソナキャリア OR パソナテック OR パソナフォーチュン OR パソナHRソリューション OR パソナアーバンファーム OR パソナG)
21700,２１７００,リンクアンドモチベーション,リンクアンドモチベーション / LMI / Link and Motivation / モチベーションクラウド / エンゲージメントサーベイ / モチベーションカンパニー / リンクアンドカンパニー / モチベーションアカデミー / リンクアンドリーダーシップ,10,情報通信・サービスその他,(リンクアンドモチベーション OR LMI OR Link OR and OR Motivation OR モチベーションクラウド OR エンゲージメントサーベイ OR モチベーションカンパニー OR リンクアンドカンパニー OR モチベーションアカデミー OR リンクアンドリーダーシップ)
21750,２１７５０,エス・エム・エス,エス・エム・エス / SMS / カイポケ / 介護のほんね / 看護のお仕事 / ナース専科 / イーキャリアFA / 介護求人ナビ / 介護ワーカー,10,情報通信・サービスその他,(エス OR エム OR SMS OR カイポケ OR 介護のほんね OR 看護のお仕事 OR ナース専科 OR イーキャリアFA OR 介護求人ナビ OR 介護ワーカー)
21810,２１８１０,パーソルホールディングス,パーソル / PERSOL / パーソルHD / パーソルホールディングス / テンプスタッフ / doda / ミイダス / パーソルキャリア / パーソルプロセス&テクノロジー,10,情報通信・サービスその他,(パーソル OR PERSOL OR パーソルHD OR パーソルホールディングス OR テンプスタッフ OR doda OR ミイダス OR パーソルキャリア OR パーソルプロセス&テクノロジー)
21930,２１９３０,クックパッド,クックパッド / クック / クックパッド株式会社 / Cookpad / クックパッドレシピ / クックパッドアプリ / クックパッドマート / クックパッドストア / クックパッドダイエット,10,情報通信・サービスその他,(クックパッド OR クック OR クックパッド株式会社 OR Cookpad OR クックパッドレシピ OR クックパッドアプリ OR クックパッドマート OR クックパッドストア OR クックパッドダイエット)
22010,２２０１０,森永製菓,森永製菓 / チョコボール / ミルクキャラメル / ハイチュウ / ダース / 森永ビスケット / 森永ホットケーキミックス,1,食品,(森永製菓 OR チョコボール OR ミルクキャラメル OR ハイチュウ OR ダース OR 森永ビスケット OR 森永ホットケーキミックス)
22040,２２０４０,中村屋,中村屋 / 中村屋カレー / 月餅 / あんまん / 肉まん / 中村屋レトルト / 中村屋スパイス / 中村屋パン / 中村屋スイーツ,1,食品,(中村屋 OR 中村屋カレー OR 月餅 OR あんまん OR 肉まん OR 中村屋レトルト OR 中村屋スパイス OR 中村屋パン OR 中村屋スイーツ)
22060,２２０６０,江崎グリコ,江崎グリコ / グリコ / ポッキー / プリッツ / アーモンドチョコレート / カプリコ / ビスコ / パピコ / ジャイアントコーン,1,食品,(江崎グリコ OR グリコ OR ポッキー OR プリッツ OR アーモンドチョコレート OR カプリコ OR ビスコ OR パピコ OR ジャイアントコーン)
22070,２２０７０,名糖産業,名糖産業 / 名糖 / メイトー / スティックカフェオレ / スティックコーヒー / 名糖プリン / 名糖チョコレート / 名糖ミルク / 名糖アイスクリーム,1,食品,(名糖産業 OR 名糖 OR メイトー OR スティックカフェオレ OR スティックコーヒー OR 名糖プリン OR 名糖チョコレート OR 名糖ミルク OR 名糖アイスクリーム)
22090,２２０９０,井村屋グループ,井村屋グループ / 井村屋 / あずきバー / やわもちアイス / クリームチーズデザート / 井村屋の肉まん / 井村屋のあんまん / 井村屋の中華まん / 井村屋のたい焼き / 井村屋G,1,食品,(井村屋グループ OR 井村屋 OR あずきバー OR やわもちアイス OR クリームチーズデザート OR 井村屋の肉まん OR 井村屋のあんまん OR 井村屋の中華まん OR 井村屋のたい焼き OR 井村屋G)
22110,２２１１０,不二家,不二家 / ペコちゃん / ミルキー / カントリーマアム / ルックチョコレート / ホームパイ / ポップキャンディ / ネクター / 不二家レストラン,1,食品,(不二家 OR ペコちゃん OR ミルキー OR カントリーマアム OR ルックチョコレート OR ホームパイ OR ポップキャンディ OR ネクター OR 不二家レストラン)
22120,２２１２０,山崎製パン,山崎製パン / ヤマザキ / 山パン / ランチパック / ダブルソフト / ロイヤルブレッド / 超芳醇 / ゴールドシリーズ / まるごとソーセージ,1,食品,(山崎製パン OR ヤマザキ OR 山パン OR ランチパック OR ダブルソフト OR ロイヤルブレッド OR 超芳醇 OR ゴールドシリーズ OR まるごとソーセージ)
22170,２２１７０,モロゾフ,モロゾフ / モロゾフチョコレート / モロゾフプリン / モロゾフケーキ / モロゾフスイーツ / モロゾフギフト / モロゾフデザート / モロゾフカフェ / モロゾフブランド,1,食品,(モロゾフ OR モロゾフチョコレート OR モロゾフプリン OR モロゾフケーキ OR モロゾフスイーツ OR モロゾフギフト OR モロゾフデザート OR モロゾフカフェ OR モロゾフブランド)
22200,２２２００,亀田製菓,亀田製菓 / 亀田 / 亀田の柿の種 / ハッピーターン / ぽたぽた焼 / 亀田のあられ / サラダホープ / 亀田のまがりせんべい / 亀田の海苔ピーパック,1,食品,(亀田製菓 OR 亀田 OR 亀田の柿の種 OR ハッピーターン OR ぽたぽた焼 OR 亀田のあられ OR サラダホープ OR 亀田のまがりせんべい OR 亀田の海苔ピーパック)
22220,２２２２０,寿スピリッツ,寿スピリッツ / 寿製菓 / 砂糖の国のケーキ屋さん / 夢菓房たから / 風雅堂 / 寿庵 / 夢菓房寿 / 夢菓房 / 寿製菓のどら焼き,1,食品,(寿スピリッツ OR 寿製菓 OR 砂糖の国のケーキ屋さん OR 夢菓房たから OR 風雅堂 OR 寿庵 OR 夢菓房寿 OR 夢菓房 OR 寿製菓のどら焼き)
22290,２２２９０,カルビー,カルビー / ポテトチップス / じゃがりこ / かっぱえびせん / サッポロポテト / フルグラ / Jagabee / ピザポテト / じゃがビー,1,食品,(カルビー OR ポテトチップス OR じゃがりこ OR かっぱえびせん OR サッポロポテト OR フルグラ OR Jagabee OR ピザポテト OR じゃがビー)
22640,２２６４０,森永乳業,森永乳業 / MOW / ピノ / 森永ビヒダスヨーグルト / 森永アロエヨーグルト / 森永牛乳 / 森永乳業株式会社,1,食品,(森永乳業 OR MOW OR ピノ OR 森永ビヒダスヨーグルト OR 森永アロエヨーグルト OR 森永牛乳 OR 森永乳業株式会社)
