trade_id,signal_date,buy_date,sell_date,ticker,quantity,buy_price,sell_price,trade_type,strategy,result,pl,score,normalized_score,technicals,fundamentals,gpt_summary,gpt_decision,news_url,reason,news_headlines,take_profit,stop_loss,logged_at
61,2023-08-14,2023-08-15,2023-08-17,40220,100,1988.0,1928.36,BOUGHT,mean_reversion,SL,-5964.00000000001,4.707785210682274,94.2,"{""rsi_14"": 24.390373381477545, ""ma5"": 2062.4, ""ma25"": 2093.68, ""volume"": 197400.0, ""volume_spike"": 4.548911164880747}",{},,,,no_news,[],2062.4,1928.36,2025-06-08 19:40:36
62,2023-08-14,2023-08-15,2023-08-17,37690,100,9242.0,9440.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,19800.0,4.476426151821844,89.5,"{""rsi_14"": 14.803094777783627, ""ma5"": 10295.8, ""ma25"": 10745.56, ""volume"": 840400.0, ""volume_spike"": 4.161117025227143}",{},,,,no_news,[],10295.8,8964.74,2025-06-08 19:40:36
63,2023-08-15,2023-08-16,2023-08-18,36880,100,1162.0,1127.1399999999999,BOUGHT,mean_reversion,SL,-3486.0000000000127,5.580237372226476,100.0,"{""rsi_14"": 21.98923693397154, ""ma5"": 1227.4, ""ma25"": 1226.84, ""volume"": 219300.0, ""volume_spike"": 5.4262031423976245}",{},,,,no_news,[],1227.4,1127.1399999999999,2025-06-08 19:40:46
64,2023-08-15,2023-08-16,2023-08-18,79560,100,1743.0,1711.5,BOUGHT,mean_reversion,TIMEOUT,-3150.0,2.4784050338047057,49.6,"{""rsi_14"": 23.814338316418457, ""ma5"": 1861.1, ""ma25"": 1917.2, ""volume"": 2136600.0, ""volume_spike"": 2.3480411011594042}",{},,,,no_news,[],1861.1,1690.71,2025-06-08 19:40:47
65,2023-08-16,2023-08-17,2023-08-17,31820,100,1750.0,1697.5,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-5250.0,3.6393383439972564,72.8,"{""rsi_14"": 5.558369922450652, ""ma5"": 1998.8, ""ma25"": 2237.92, ""volume"": 904800.0, ""volume_spike"": 3.4685936631461924}",{},,,,no_news,[],1998.8,1697.5,2025-06-08 19:40:57
66,2023-08-16,2023-08-17,2023-08-21,33280,100,1550.0,1598.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,4800.0,2.9693729272476483,59.4,"{""rsi_14"": 22.52186132165292, ""ma5"": 1702.6, ""ma25"": 1927.92, ""volume"": 987500.0, ""volume_spike"": 2.7684328567423604}",{},,,,no_news,[],1702.6,1503.5,2025-06-08 19:40:57
67,2023-08-16,2023-08-17,2023-08-21,73660,100,1960.0,2032.0,BOUGHT,mean_reversion,TIMEOUT,7200.0,2.746277982716982,54.9,"{""rsi_14"": 25.366669799501537, ""ma5"": 2115.0, ""ma25"": 2186.8, ""volume"": 390700.0, ""volume_spike"": 2.5449452840020843}",{},,,,no_news,[],2115.0,1901.2,2025-06-08 19:40:57
68,2023-08-21,2023-08-22,2023-08-23,66200,100,934.0,991.8,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,5779.999999999995,1.2804735577101953,25.6,"{""rsi_14"": 29.255963602821623, ""ma5"": 991.8, ""ma25"": 1026.36, ""volume"": 79400.0, ""volume_spike"": 1.12257882086809}",{},,,,no_news,[],991.8,905.98,2025-06-08 19:41:22
69,2023-09-11,2023-09-12,2023-09-12,73880,100,3285.0,3186.45,BOUGHT,mean_reversion,SL,-9855.000000000018,6.009560572894372,100.0,"{""rsi_14"": 18.591313728636024, ""ma5"": 3475.0, ""ma25"": 3617.0, ""volume"": 970700.0, ""volume_spike"": 5.761343739798795}",{},"2023-09-11 支配株主等に関する事項について（15:00）
2023-09-12 投資単位の引下げに関する考え方及び方針等について（15:00）",,,no_news,"[{""date"": ""2023-09-11"", ""headline"": ""支配株主等に関する事項について（15:00）"", ""url"": ""/7388/140120240201524923""}, {""date"": ""2023-09-12"", ""headline"": ""投資単位の引下げに関する考え方及び方針等について（15:00）"", ""url"": ""/7388/140120240201524926""}]",3475.0,3186.45,2025-06-08 19:43:26
70,2023-09-13,2023-09-14,2023-09-19,47160,100,9817.0,9855.0,BOUGHT,mean_reversion,TIMEOUT,3800.0,2.9024966725316776,58.0,"{""rsi_14"": 29.874507474398172, ""ma5"": 10245.4, ""ma25"": 10098.52, ""volume"": 346100.0, ""volume_spike"": 2.7576590574080715}",{},,,,no_news,[],10245.4,9522.49,2025-06-08 19:43:43
71,2023-09-19,2023-09-20,2023-09-22,23950,100,1878.0,1950.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,7200.0,4.2629104388773955,85.3,"{""rsi_14"": 13.916213651481115, ""ma5"": 2011.6, ""ma25"": 2141.72, ""volume"": 1313100.0, ""volume_spike"": 4.095821831282459}",{},,,,no_news,[],2011.6,1821.6599999999999,2025-06-08 19:44:11
72,2023-09-19,2023-09-20,2023-09-22,65260,100,14800.0,14356.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-44400.0,0.9863328398142808,19.7,"{""rsi_14"": 28.920889728942186, ""ma5"": 15388.0, ""ma25"": 16463.2, ""volume"": 1855700.0, ""volume_spike"": 0.8548047933926174}",{},,,,no_news,[],15388.0,14356.0,2025-06-08 19:44:11
73,2023-09-21,2023-09-22,2023-09-26,45230,100,8500.0,8245.0,SKIPPED,mean_reversion,SKIPPED_REASON,-25500.0,1.6426379646085094,32.9,"{""rsi_14"": 18.295604789228648, ""ma5"": 8843.0, ""ma25"": 9053.6, ""volume"": 1857000.0, ""volume_spike"": 1.521919076849947}",{},2023-09-22 抗体薬物複合体farletuzumab ecteribulin(FZEC)に関して、エーザイ単独でのグローバル開発・商業化に移行（15:30）,,,misinterpreted_news,"[{""date"": ""2023-09-22"", ""headline"": ""抗体薬物複合体farletuzumab ecteribulin(FZEC)に関して、エーザイ単独でのグローバル開発・商業化に移行（15:30）"", ""url"": ""/4523/140120240701542525""}]",8843.0,8245.0,2025-06-08 19:44:28
74,2023-09-25,2023-09-26,2023-09-26,60350,100,1812.0,1757.6399999999999,BOUGHT,mean_reversion,SL,-5436.000000000013,8.185542412702933,100.0,"{""rsi_14"": 18.111942970704646, ""ma5"": 2223.6, ""ma25"": 2267.08, ""volume"": 1909800.0, ""volume_spike"": 7.535065396224182}",{},,,,no_news,[],2223.6,1757.6399999999999,2025-06-08 19:44:45
75,2023-09-26,2023-09-27,2023-09-29,45230,100,8174.0,8304.0,BOUGHT,mean_reversion,TIMEOUT,13000.0,2.7329210461008753,54.7,"{""rsi_14"": 21.30831978492793, ""ma5"": 8531.4, ""ma25"": 8952.92, ""volume"": 3255300.0, ""volume_spike"": 2.576761416257035}",{},,,,no_news,[],8531.4,7928.78,2025-06-08 19:44:54
76,2023-09-28,2023-09-29,2023-10-02,57020,100,1325.0,1285.25,BOUGHT,mean_reversion,SL,-3975.0,7.058456667230121,100.0,"{""rsi_14"": 20.541247920293102, ""ma5"": 1449.2, ""ma25"": 1465.28, ""volume"": 1017800.0, ""volume_spike"": 6.736159369932824}",{},,,,no_news,[],1449.2,1285.25,2025-06-08 19:45:12
77,2023-09-29,2023-10-02,2023-10-03,95020,100,1934.0,1875.98,BOUGHT,mean_reversion,SL,-5801.999999999998,1.6698387069939244,33.4,"{""rsi_14"": 28.78199000197459, ""ma5"": 2003.5, ""ma25"": 1984.64, ""volume"": 3263700.0, ""volume_spike"": 1.5182330311164038}",{},,,,no_news,[],2003.5,1875.98,2025-06-08 19:45:22
78,2023-09-29,2023-10-02,2023-10-03,95030,100,2105.0,2041.85,BOUGHT,mean_reversion,SL,-6315.000000000009,1.4638834379173362,29.3,"{""rsi_14"": 29.600978171524858, ""ma5"": 2169.7, ""ma25"": 2170.22, ""volume"": 6231800.0, ""volume_spike"": 1.3188994708994708}",{},,,,no_news,[],2169.7,2041.85,2025-06-08 19:45:22
79,2023-09-29,2023-10-02,2023-10-03,95090,100,662.2,642.3340000000001,BOUGHT,mean_reversion,SL,-1986.5999999999985,1.4010565328552793,28.0,"{""rsi_14"": 28.981069806599237, ""ma5"": 680.24, ""ma25"": 676.176, ""volume"": 1693800.0, ""volume_spike"": 1.277563442587711}",{},,,,no_news,[],680.24,642.3340000000001,2025-06-08 19:45:22
80,2023-10-02,2023-10-03,2023-10-04,80860,100,1134.5,1100.465,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-3403.500000000008,2.2542518749825744,45.1,"{""rsi_14"": 26.63084532130037, ""ma5"": 1196.4, ""ma25"": 1207.72, ""volume"": 1164900.0, ""volume_spike"": 2.0942022471910113}",{},,,,no_news,[],1196.4,1100.465,2025-06-08 19:45:33
81,2023-10-02,2023-10-03,2023-10-04,31820,100,1521.0,1475.37,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-4563.000000000011,2.0488685160077704,41.0,"{""rsi_14"": 20.59251416108998, ""ma5"": 1615.6, ""ma25"": 1669.88, ""volume"": 607800.0, ""volume_spike"": 1.8922494979841533}",{},,,,no_news,[],1615.6,1475.37,2025-06-08 19:45:33
82,2023-10-02,2023-10-03,2023-10-04,98430,100,16130.0,15646.1,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-48389.99999999996,1.4772396351535144,29.5,"{""rsi_14"": 18.320514650933248, ""ma5"": 16669.0, ""ma25"": 17015.0, ""volume"": 1298500.0, ""volume_spike"": 1.3497710534659022}",{},,,,no_news,[],16669.0,15646.1,2025-06-08 19:45:33
83,2023-10-02,2023-10-03,2023-10-03,60500,100,2292.0,2223.24,BOUGHT,mean_reversion,SL,-6876.000000000022,1.014086653250542,20.3,"{""rsi_14"": 11.413802132913148, ""ma5"": 2606.4, ""ma25"": 2631.08, ""volume"": 127500.0, ""volume_spike"": 0.5903324381887212}",{},,,,no_news,[],2606.4,2223.24,2025-06-08 19:45:33
84,2023-10-03,2023-10-04,2023-10-06,95140,100,467.0,481.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,1400.0,3.503787126782334,70.1,"{""rsi_14"": 20.89737905350647, ""ma5"": 499.2, ""ma25"": 513.08, ""volume"": 307900.0, ""volume_spike"": 3.370183887915937}",{},,,,no_news,[],499.2,452.99,2025-06-08 19:45:48
85,2023-10-03,2023-10-04,2023-10-06,36650,100,330.0,335.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,500.0,2.9143176408745144,58.3,"{""rsi_14"": 18.042925737441195, ""ma5"": 358.8, ""ma25"": 378.72, ""volume"": 631100.0, ""volume_spike"": 2.7783403037640326}",{},,,,no_news,[],358.8,320.09999999999997,2025-06-08 19:45:48
86,2023-10-03,2023-10-04,2023-10-06,60500,100,1870.0,1813.8999999999999,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-5610.000000000014,1.996529064894595,39.9,"{""rsi_14"": 7.372619377842426, ""ma5"": 2478.0, ""ma25"": 2608.68, ""volume"": 357000.0, ""volume_spike"": 1.6980997455228672}",{},,,,no_news,[],2478.0,1813.8999999999999,2025-06-08 19:45:48
87,2023-10-03,2023-10-04,2023-10-06,73130,100,1597.0,1646.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,4900.0,1.6589831248898963,33.2,"{""rsi_14"": 22.406547349872483, ""ma5"": 1707.6, ""ma25"": 1745.06, ""volume"": 621800.0, ""volume_spike"": 1.5251410350748098}",{},,,,no_news,[],1707.6,1549.09,2025-06-08 19:45:48
88,2023-10-03,2023-10-04,2023-10-06,93320,100,705.0,706.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,100.0,1.649992511607009,33.0,"{""rsi_14"": 0.0, ""ma5"": NaN, ""ma25"": NaN, ""volume"": 83600.0, ""volume_spike"": 1.3772652388797364}",{},,,,no_news,[],,683.85,2025-06-08 19:45:48
89,2023-10-04,2023-10-05,2023-10-10,70880,100,1230.0,1286.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,5600.0,4.718014919931875,94.4,"{""rsi_14"": 24.080998575921285, ""ma5"": 1286.0, ""ma25"": 1298.2, ""volume"": 300000.0, ""volume_spike"": 4.592422502870264}",{},,,,no_news,[],1286.0,1193.1,2025-06-08 19:46:12
90,2023-10-04,2023-10-05,2023-10-05,60500,100,1911.0,1853.6699999999998,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-5733.0000000000155,4.456892663860493,89.1,"{""rsi_14"": 5.988434176133794, ""ma5"": 2323.0, ""ma25"": 2580.92, ""volume"": 958500.0, ""volume_spike"": 4.269392663860493}",{},,,,no_news,[],2323.0,1853.6699999999998,2025-06-08 19:46:12
91,2023-10-04,2023-10-05,2023-10-10,34580,100,1486.0,1568.4,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,8240.00000000001,2.2384186909497217,44.8,"{""rsi_14"": 28.942668613691694, ""ma5"": 1568.4, ""ma25"": 1549.6, ""volume"": 107300.0, ""volume_spike"": 2.0510369874796903}",{},,,,no_news,[],1568.4,1441.42,2025-06-08 19:46:12
92,2023-10-04,2023-10-05,2023-10-10,62090,100,1551.0,1631.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,8000.0,2.1497059217155665,43.0,"{""rsi_14"": 0.0, ""ma5"": NaN, ""ma25"": NaN, ""volume"": 297500.0, ""volume_spike"": 1.8787496053047048}",{},,,,no_news,[],,1504.47,2025-06-08 19:46:12
93,2023-10-04,2023-10-05,2023-10-10,80860,100,1074.5,1094.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,1950.0,2.0725434244239356,41.5,"{""rsi_14"": 16.17014299977187, ""ma5"": 1151.4, ""ma25"": 1203.38, ""volume"": 1131500.0, ""volume_spike"": 1.939210091090602}",{},2023-10-06 2024年3月期決算短信〔日本基準〕(連結)（14:00）,,,no_news,"[{""date"": ""2023-10-06"", ""headline"": ""2024年3月期決算短信〔日本基準〕(連結)（14:00）"", ""url"": ""/8086/140120240509587936""}]",1151.4,1042.2649999999999,2025-06-08 19:46:12
94,2023-10-05,2023-10-06,2023-10-06,69760,100,3700.0,3589.0,BOUGHT,mean_reversion,SL,-11100.0,3.185433751791721,63.7,"{""rsi_14"": 19.43471459234938, ""ma5"": 3959.0, ""ma25"": 4151.4, ""volume"": 4523600.0, ""volume_spike"": 2.9976971885820314}",{},,,,no_news,[],3959.0,3589.0,2025-06-08 19:46:21
95,2023-10-05,2023-10-06,2023-10-11,60500,100,1850.0,1806.0,BOUGHT,mean_reversion,TIMEOUT,-4400.0,1.6881610236862843,33.8,"{""rsi_14"": 5.1200256215057465, ""ma5"": 2158.8, ""ma25"": 2549.64, ""volume"": 410400.0, ""volume_spike"": 1.5315718763994626}",{},,,,no_news,[],2158.8,1794.5,2025-06-08 19:46:21
96,2023-10-06,2023-10-10,2023-10-11,31820,100,1351.0,1310.47,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-4052.9999999999973,2.8110631038783422,56.2,"{""rsi_14"": 9.701580944883162, ""ma5"": 1446.0, ""ma25"": 1631.16, ""volume"": 950000.0, ""volume_spike"": 2.6692141271669803}",{},,,,no_news,[],1446.0,1310.47,2025-06-08 19:46:30
97,2023-10-11,2023-10-12,2023-10-12,60350,100,1580.0,1532.6,BOUGHT,mean_reversion,SL,-4740.000000000009,1.3287666825173008,26.6,"{""rsi_14"": 23.507471146119286, ""ma5"": 1644.2, ""ma25"": 2012.2, ""volume"": 455300.0, ""volume_spike"": 1.1247807505126115}",{},,,,no_news,[],1644.2,1532.6,2025-06-08 19:46:50
98,2023-10-11,2023-10-12,2023-10-16,48800,100,2070.0,2007.8999999999999,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-6210.000000000014,1.1997382130880583,24.0,"{""rsi_14"": 26.97677198498019, ""ma5"": 2167.6, ""ma25"": 2312.08, ""volume"": 242500.0, ""volume_spike"": 1.0613852719115877}",{},,,,no_news,[],2167.6,2007.8999999999999,2025-06-08 19:46:50
99,2023-10-13,2023-10-16,2023-10-17,92160,100,2147.0,2082.59,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-6440.999999999985,4.055555781680349,81.1,"{""rsi_14"": 29.018468410703008, ""ma5"": 2279.2, ""ma25"": 2297.8, ""volume"": 154900.0, ""volume_spike"": 3.8817190828217014}",{},,,,no_news,[],2279.2,2082.59,2025-06-08 19:47:12
100,2023-10-13,2023-10-16,2023-10-16,36650,100,307.0,297.78999999999996,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-921.0000000000036,2.7256464994598724,54.5,"{""rsi_14"": 18.004092649633165, ""ma5"": 328.0, ""ma25"": 363.04, ""volume"": 765000.0, ""volume_spike"": 2.561012353118409}",{},,,,no_news,[],328.0,297.78999999999996,2025-06-08 19:47:12
101,2023-10-13,2023-10-16,2023-10-16,60350,100,1420.0,1377.3999999999999,BOUGHT,mean_reversion,SL,-4260.000000000014,2.360969039245143,47.2,"{""rsi_14"": 16.135244714328906, ""ma5"": 1599.0, ""ma25"": 1956.88, ""volume"": 847900.0, ""volume_spike"": 2.0956500247157686}",{},,,,no_news,[],1599.0,1377.3999999999999,2025-06-08 19:47:12
102,2023-10-13,2023-10-16,2023-10-16,31820,100,1196.0,1160.12,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-3588.000000000011,2.2646377349112456,45.3,"{""rsi_14"": 5.265973586129135, ""ma5"": 1286.8, ""ma25"": 1558.44, ""volume"": 970400.0, ""volume_spike"": 2.0811083231465397}",{},,,,no_news,[],1286.8,1160.12,2025-06-08 19:47:12
103,2023-10-13,2023-10-16,2023-10-18,31410,100,2409.5,2337.215,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-7228.499999999985,2.230093432868998,44.6,"{""rsi_14"": 25.530526747388947, ""ma5"": 2552.4, ""ma25"": 2609.78, ""volume"": 2406100.0, ""volume_spike"": 2.1100217482811843}",{},2023-10-16 支配株主等に関する事項について（15:00）,,,no_news,"[{""date"": ""2023-10-16"", ""headline"": ""支配株主等に関する事項について（15:00）"", ""url"": ""/3141/140120240530514675""}]",2552.4,2337.215,2025-06-08 19:47:12
104,2023-10-16,2023-10-17,2023-10-19,60350,100,1345.0,1387.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,4200.0,2.0960375651113594,41.9,"{""rsi_14"": 12.43771685986735, ""ma5"": 1529.0, ""ma25"": 1922.56, ""volume"": 788600.0, ""volume_spike"": 1.84655731563111}",{},,,,no_news,[],1529.0,1304.6499999999999,2025-06-08 19:47:24
105,2023-10-16,2023-10-17,2023-10-17,31820,100,1158.0,1123.26,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-3474.000000000001,1.9265280101281597,38.5,"{""rsi_14"": 4.254788167205078, ""ma5"": 1244.2, ""ma25"": 1535.2, ""volume"": 888600.0, ""volume_spike"": 1.7761520702785356}",{},,,,no_news,[],1244.2,1123.26,2025-06-08 19:47:24
106,2023-10-16,2023-10-17,2023-10-19,61970,100,571.0,562.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-900.0,1.5584332162713448,31.2,"{""rsi_14"": 23.699292080235608, ""ma5"": 589.6, ""ma25"": 615.56, ""volume"": 472600.0, ""volume_spike"": 1.4119685698066984}",{},2023-10-16 執行役員体制に関するお知らせ（15:00）,,,no_news,"[{""date"": ""2023-10-16"", ""headline"": ""執行役員体制に関するお知らせ（15:00）"", ""url"": ""/6197/140120240208529455""}]",589.6,553.87,2025-06-08 19:47:24
107,2023-10-16,2023-10-17,2023-10-19,93320,100,711.0,697.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-1400.0,1.3382685640518615,26.8,"{""rsi_14"": 18.533877142672836, ""ma5"": 732.6, ""ma25"": NaN, ""volume"": 153300.0, ""volume_spike"": 1.2112193837239926}",{},,,,no_news,[],732.6,689.67,2025-06-08 19:47:24
108,2023-10-16,2023-10-17,2023-10-18,48800,100,1971.0,2057.8,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,8680.000000000018,0.9885135773397524,19.8,"{""rsi_14"": 28.659091194120364, ""ma5"": 2057.8, ""ma25"": 2278.6, ""volume"": 192500.0, ""volume_spike"": 0.8514873382726971}",{},,,,no_news,[],2057.8,1911.87,2025-06-08 19:47:24
109,2023-10-18,2023-10-19,2023-10-20,37690,100,6673.0,6472.8099999999995,BOUGHT,mean_reversion,SL,-20019.00000000005,2.9431546696768875,58.9,"{""rsi_14"": 23.13311986043746, ""ma5"": 7236.8, ""ma25"": 8007.08, ""volume"": 977000.0, ""volume_spike"": 2.7739132903665427}",{},,,,no_news,[],7236.8,6472.8099999999995,2025-06-08 19:47:42
110,2023-10-19,2023-10-20,2023-10-23,72110,100,525.5,509.735,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-1576.4999999999986,1.170948163421153,23.4,"{""rsi_14"": 22.950703107533187, ""ma5"": 551.38, ""ma25"": 609.96, ""volume"": 16392900.0, ""volume_spike"": 1.0244227549097509}",{},,,,no_news,[],551.38,509.735,2025-06-08 19:47:50
111,2023-10-20,2023-10-23,2023-10-23,37690,100,6223.0,6036.3099999999995,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-18669.00000000005,2.28616011434592,45.7,"{""rsi_14"": 16.3923325882772, ""ma5"": 6800.6, ""ma25"": 7827.92, ""volume"": 861500.0, ""volume_spike"": 2.1550699803629723}",{},,,,no_news,[],6800.6,6036.3099999999995,2025-06-08 19:48:01
112,2023-10-20,2023-10-23,2023-10-23,31820,100,1151.0,1116.47,BOUGHT,mean_reversion,SL,-3452.9999999999973,1.65270533626004,33.1,"{""rsi_14"": 23.845863356704967, ""ma5"": 1151.2, ""ma25"": 1451.4, ""volume"": 1003300.0, ""volume_spike"": 1.512588572290065}",{},,,,no_news,[],1151.2,1116.47,2025-06-08 19:48:01
113,2023-10-20,2023-10-23,2023-10-25,69760,100,3467.0,3498.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,3100.0,1.4473300194421073,28.9,"{""rsi_14"": 26.443809967191413, ""ma5"": 3647.2, ""ma25"": 3941.6, ""volume"": 2569700.0, ""volume_spike"": 1.3199168920289799}",{},,,,no_news,[],3647.2,3362.99,2025-06-08 19:48:01
114,2023-10-23,2023-10-24,2023-10-26,38350,100,630.0,625.0,BOUGHT,mean_reversion,TIMEOUT,-500.0,2.32606762898276,46.5,"{""rsi_14"": 28.38894278941251, ""ma5"": 649.6, ""ma25"": 659.84, ""volume"": 148200.0, ""volume_spike"": 2.1926320461606745}",{},,,,no_news,[],649.6,611.1,2025-06-08 19:48:11
115,2023-10-23,2023-10-24,2023-10-24,60350,100,1328.0,1288.1599999999999,BOUGHT,mean_reversion,SL,-3984.0000000000146,0.6735790528412371,13.5,"{""rsi_14"": 22.06598031255463, ""ma5"": 1363.4, ""ma25"": 1727.12, ""volume"": 253500.0, ""volume_spike"": 0.5352505225818711}",{},,,,no_news,[],1363.4,1288.1599999999999,2025-06-08 19:48:11
116,2023-10-26,2023-10-27,2023-10-27,37690,100,6310.0,6120.7,SKIPPED,mean_reversion,SKIPPED_GAP_AT_OPEN_TP,-18930.00000000002,2.1594726282131638,43.2,"{""rsi_14"": 28.744839378218927, ""ma5"": 6289.4, ""ma25"": 7464.36, ""volume"": 1120800.0, ""volume_spike"": 1.973830195657151}",{},,,,no_news,[],6289.4,6120.7,2025-06-08 19:48:36
117,2023-10-27,2023-10-30,2023-11-01,75180,100,2212.0,2341.5,BOUGHT,mean_reversion,TIMEOUT,12950.0,7.6616612483339726,100.0,"{""rsi_14"": 9.678142809507989, ""ma5"": 2520.0, ""ma25"": 2732.44, ""volume"": 4716800.0, ""volume_spike"": 7.151488503612284}",{},,,,no_news,[],2520.0,2145.64,2025-06-08 19:48:46
118,2023-10-27,2023-10-30,2023-11-01,45020,100,4020.0,4123.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,10300.0,3.787877304166839,75.8,"{""rsi_14"": 11.719728319004545, ""ma5"": 4295.0, ""ma25"": 4503.84, ""volume"": 13380700.0, ""volume_spike"": 3.596710982565735}",{},,,,no_news,[],4295.0,3899.4,2025-06-08 19:48:46
119,2023-10-30,2023-10-31,2023-11-01,73810,100,4755.0,5042.0,BOUGHT,mean_reversion,TP,28700.0,3.4216037122473884,68.4,"{""rsi_14"": 27.691433608208143, ""ma5"": 5042.0, ""ma25"": 5233.2, ""volume"": 254600.0, ""volume_spike"": 3.138366718027735}",{},,,,no_news,[],5042.0,4612.349999999999,2025-06-08 19:48:57
120,2023-10-30,2023-10-31,2023-11-02,72110,100,485.0,485.8,BOUGHT,mean_reversion,TIMEOUT,80.00000000000114,3.0663201761112777,61.3,"{""rsi_14"": 18.793494188131817, ""ma5"": 506.06000000000006, ""ma25"": 575.072, ""volume"": 43370100.0, ""volume_spike"": 2.932750436158559}",{},2023-10-30 役員報酬における「BIP信託」の株式追加取得に関するお知らせ（14:30）,,,no_news,"[{""date"": ""2023-10-30"", ""headline"": ""役員報酬における「BIP信託」の株式追加取得に関するお知らせ（14:30）"", ""url"": ""/7211/140120231213502362""}]",506.06000000000006,470.45,2025-06-08 19:48:57
121,2023-10-30,2023-10-31,2023-11-02,78560,100,1569.0,1582.0,SKIPPED,mean_reversion,SKIPPED_REASON,1300.0,2.9650492968528295,59.3,"{""rsi_14"": 22.499295616131903, ""ma5"": 1677.8, ""ma25"": 1750.0, ""volume"": 521200.0, ""volume_spike"": 2.8212623146043088}",{},2023-10-31 2024年10月期第2四半期決算短信〔日本基準〕(連結)（15:00）,,,slightly_bad_news,"[{""date"": ""2023-10-31"", ""headline"": ""2024年10月期第2四半期決算短信〔日本基準〕(連結)（15:00）"", ""url"": ""/7856/140120240418572883""}]",1677.8,1521.93,2025-06-08 19:48:57
